[00:01:08] [Server thread/INFO]: <Irx99> -272 -224
[00:01:35] [Server thread/INFO]: <Irx99> portal en -> -300 -250 aprox
[00:02:02] [Server thread/INFO]: <Irx99> -38 -31 en el nether
[00:30:08] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:30:23] [Server thread/INFO]: Lalmeja has made the advancement [Ol' Betsy]
[00:33:42] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:36:12] [User Authenticator #8/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[00:36:12] [Server thread/INFO]: Tactical_July[/90.173.206.174:11692] logged in with entity id 47433 at (-515.3332496828516, 71.9375, -1666.277696538481)
[00:36:12] [Server thread/INFO]: Tactical_July joined the game
[00:36:33] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[00:36:33] [Server thread/INFO]: Lalmeja left the game
[00:41:30] [User Authenticator #9/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[00:41:30] [Server thread/INFO]: Lalmeja[/83.53.215.253:53594] logged in with entity id 50749 at (-535.8316316453568, 79.9375, -1671.5089115616752)
[00:41:30] [Server thread/INFO]: Lalmeja joined the game
[00:44:00] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:44:15] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:49:23] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:54:14] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[00:55:08] [Server thread/INFO]: [Irx99: Gave 5 [Firework Rocket] to Lalmeja]
[00:59:21] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:00:25] [Server thread/INFO]: [Irx99: Gave 1 [Firework Rocket] to Lalmeja]
[01:01:12] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:07:01] [Server thread/INFO]: Agonesc has made the advancement [Enchanter]
[01:07:30] [Server thread/INFO]: Irx99 fell out of the world
[01:07:30] [Server thread/INFO]: [Irx99: Killed 2 entities]
[01:07:47] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[01:07:47] [Server thread/INFO]: Lalmeja left the game
[01:07:48] [Server thread/WARN]: handleDisconnection() called twice
[01:07:50] [Server thread/INFO]: Tactical_July lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Tactical_July left the game
[01:07:50] [Server thread/INFO]: Agonesc lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Agonesc left the game
[01:10:26] [Server thread/INFO]: [Irx99: Killed Small Fireball]
[01:14:43] [User Authenticator #10/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[01:14:43] [Server thread/INFO]: Tactical_July[/90.173.206.174:12358] logged in with entity id 66819 at (-530.3000000119209, 72.0, -1638.6420012167516)
[01:14:43] [Server thread/INFO]: Tactical_July joined the game
[01:17:45] [User Authenticator #11/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[01:17:45] [Server thread/INFO]: Lalmeja[/83.53.215.253:54074] logged in with entity id 67341 at (-529.3065000495436, 74.00133597911214, -1645.012499988079)
[01:17:45] [Server thread/INFO]: Lalmeja joined the game
[01:22:36] [Server thread/INFO]: Lalmeja has reached the goal [Beaconator]
[01:22:36] [Server thread/INFO]: Lalmeja has made the advancement [Bring Home the Beacon]
[01:24:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-194} gh{x=-283, y=96, z=-194}
[01:31:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-276, y=100, z=-207} gh{x=-276, y=99, z=-208}
[01:31:40] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=98, z=-207} gh{x=-274, y=97, z=-207}
[01:31:40] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=98, z=-207} gh{x=-274, y=97, z=-207}
[01:31:40] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=98, z=-207} gh{x=-274, y=97, z=-207}
[01:31:40] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=98, z=-207} gh{x=-274, y=97, z=-207}
[01:31:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=101, z=-208} gh{x=-273, y=101, z=-205}
[01:31:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=96, z=-203} gh{x=-273, y=95, z=-203}
[01:32:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-277, y=96, z=-198} gh{x=-277, y=96, z=-197}
[01:32:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-277, y=96, z=-198} gh{x=-277, y=96, z=-197}
[01:32:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-277, y=96, z=-198} gh{x=-277, y=96, z=-197}
[01:32:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-277, y=96, z=-198} gh{x=-277, y=96, z=-197}
[01:32:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-277, y=96, z=-198} gh{x=-277, y=96, z=-197}
[01:32:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=95, z=-194} gh{x=-280, y=94, z=-198}
[01:32:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=95, z=-194} gh{x=-280, y=94, z=-198}
[01:32:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=95, z=-194} gh{x=-280, y=94, z=-198}
[01:32:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=95, z=-194} gh{x=-280, y=94, z=-198}
[01:32:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=94, z=-200} gh{x=-283, y=94, z=-199}
[01:32:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=94, z=-200} gh{x=-283, y=94, z=-199}
[01:32:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-200} gh{x=-283, y=95, z=-201}
[01:32:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-200} gh{x=-283, y=95, z=-201}
[01:32:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-200} gh{x=-283, y=95, z=-201}
[01:32:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-200} gh{x=-283, y=95, z=-201}
[01:32:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-200} gh{x=-283, y=95, z=-201}
[01:32:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-200} gh{x=-283, y=95, z=-201}
[01:32:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-200} gh{x=-283, y=95, z=-201}
[01:32:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=89, z=-195} gh{x=-289, y=90, z=-195}
[01:32:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=87, z=-196} gh{x=-289, y=89, z=-195}
[01:32:54] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=83, z=-194} gh{x=-296, y=84, z=-194}
[01:32:54] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=83, z=-194} gh{x=-296, y=84, z=-194}
[01:33:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=79, z=-194} gh{x=-304, y=79, z=-193}
[01:33:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=84, z=-196} gh{x=-298, y=84, z=-198}
[01:34:04] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-302, y=90, z=-207} gh{x=-301, y=89, z=-206}
[01:34:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=116, z=-219} gh{x=-278, y=116, z=-219}
[01:34:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=116, z=-216} gh{x=-281, y=115, z=-217}
[01:34:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=116, z=-216} gh{x=-281, y=115, z=-217}
[01:34:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=116, z=-216} gh{x=-281, y=115, z=-217}
[01:34:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=116, z=-216} gh{x=-281, y=115, z=-217}
[01:34:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=115, z=-210} gh{x=-281, y=114, z=-212}
[01:34:48] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=100, z=-205} gh{x=-290, y=99, z=-205}
[01:35:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=105, z=-217} gh{x=-292, y=104, z=-217}
[01:35:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=111, z=-225} gh{x=-296, y=111, z=-225}
[01:35:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=111, z=-225} gh{x=-296, y=111, z=-225}
[01:35:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=111, z=-225} gh{x=-296, y=111, z=-225}
[01:35:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=111, z=-225} gh{x=-296, y=111, z=-225}
[01:35:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=111, z=-225} gh{x=-296, y=111, z=-225}
[01:35:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=115, z=-228} gh{x=-297, y=114, z=-227}
[01:35:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=115, z=-228} gh{x=-297, y=114, z=-227}
[01:35:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=115, z=-228} gh{x=-297, y=114, z=-227}
[01:36:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=111, z=-217} gh{x=-288, y=111, z=-218}
[01:39:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-279, y=109, z=-209}
[01:39:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-279, y=109, z=-209}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=109, z=-210} gh{x=-275, y=107, z=-217}
[01:39:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=108, z=-222} gh{x=-279, y=108, z=-221}
[01:39:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=108, z=-222} gh{x=-279, y=108, z=-221}
[01:40:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=108, z=-210} gh{x=-287, y=107, z=-210}
[01:40:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=107, z=-222} gh{x=-295, y=107, z=-222}
[01:42:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=104, z=-214} gh{x=-285, y=105, z=-210}
[01:42:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=104, z=-214} gh{x=-285, y=105, z=-210}
[01:42:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=104, z=-214} gh{x=-285, y=105, z=-210}
[01:42:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=104, z=-214} gh{x=-285, y=105, z=-210}
[01:42:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=104, z=-214} gh{x=-285, y=105, z=-210}
[01:42:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=104, z=-214} gh{x=-285, y=105, z=-210}
[01:44:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=103, z=-208} gh{x=-273, y=102, z=-208}
[01:45:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=103, z=-218} gh{x=-280, y=102, z=-217}
[01:45:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=103, z=-214} gh{x=-294, y=102, z=-222}
[01:45:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=103, z=-214} gh{x=-294, y=102, z=-222}
[01:45:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=103, z=-214} gh{x=-294, y=102, z=-222}
[01:46:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=101, z=-217} gh{x=-273, y=102, z=-217}
[01:46:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=101, z=-217} gh{x=-273, y=102, z=-217}
[01:46:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=101, z=-211} gh{x=-276, y=101, z=-211}
[01:47:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=101, z=-216} gh{x=-277, y=101, z=-216}
[01:47:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=101, z=-216} gh{x=-277, y=101, z=-216}
[01:47:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=101, z=-216} gh{x=-277, y=101, z=-216}
[01:47:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=101, z=-216} gh{x=-277, y=101, z=-216}
[01:47:06] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=101, z=-216} gh{x=-277, y=101, z=-216}
[01:48:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=98, z=-224} gh{x=-275, y=98, z=-224}
[01:51:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=97, z=-218} gh{x=-274, y=97, z=-217}
[01:51:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=97, z=-218} gh{x=-274, y=97, z=-217}
[01:51:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=97, z=-218} gh{x=-274, y=97, z=-217}
[01:51:49] [User Authenticator #12/INFO]: UUID of player 5ambero is d34d115d-3b91-425d-96d3-8ad86517a428
[01:51:50] [Server thread/INFO]: 5ambero[/91.117.160.234:2804] logged in with entity id 94943 at (-484.22459561621065, 79.5, -1621.9684790767076)
[01:51:50] [Server thread/INFO]: 5ambero joined the game
[01:52:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=96, z=-225} gh{x=-293, y=97, z=-223}
[01:52:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=97, z=-221} gh{x=-298, y=97, z=-223}
[01:52:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=97, z=-221} gh{x=-299, y=97, z=-223}
[01:52:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=97, z=-221} gh{x=-299, y=97, z=-223}
[01:53:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=97, z=-216} gh{x=-289, y=97, z=-219}
[01:53:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=97, z=-215} gh{x=-290, y=97, z=-215}
[01:53:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=97, z=-215} gh{x=-290, y=97, z=-215}
[01:53:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=97, z=-215} gh{x=-290, y=97, z=-215}
[01:53:16] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=97, z=-215} gh{x=-290, y=97, z=-215}
[01:53:30] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=92, z=-194} gh{x=-284, y=92, z=-195}
[01:53:30] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=92, z=-194} gh{x=-284, y=92, z=-195}
[01:53:30] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=92, z=-194} gh{x=-284, y=92, z=-195}
[01:53:30] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=92, z=-194} gh{x=-284, y=92, z=-195}
[01:53:30] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=92, z=-194} gh{x=-284, y=92, z=-195}
[01:54:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=97, z=-217} gh{x=-284, y=98, z=-217}
[01:54:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=97, z=-217} gh{x=-284, y=98, z=-217}
[01:57:02] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=93, z=-221} gh{x=-292, y=94, z=-220}
[01:57:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=92, z=-203} gh{x=-279, y=92, z=-202}
[01:57:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=92, z=-203} gh{x=-279, y=92, z=-202}
[01:57:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=92, z=-203} gh{x=-279, y=92, z=-202}
[01:57:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=92, z=-203} gh{x=-279, y=92, z=-202}
[01:57:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=92, z=-203} gh{x=-279, y=92, z=-202}
[01:57:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-277, y=91, z=-203} gh{x=-279, y=93, z=-204}
[01:57:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=91, z=-219} gh{x=-275, y=91, z=-219}
[01:57:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=91, z=-219} gh{x=-275, y=91, z=-219}
[01:57:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=91, z=-219} gh{x=-275, y=91, z=-219}
[01:57:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=91, z=-219} gh{x=-275, y=91, z=-219}
[01:57:47] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=91, z=-221} gh{x=-274, y=90, z=-220}
[01:57:47] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=91, z=-221} gh{x=-274, y=90, z=-220}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=91, z=-224} gh{x=-274, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=91, z=-224} gh{x=-274, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=91, z=-224} gh{x=-274, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=91, z=-224} gh{x=-274, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=92, z=-224} gh{x=-276, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=92, z=-224} gh{x=-276, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=92, z=-224} gh{x=-276, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=92, z=-224} gh{x=-276, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=92, z=-224} gh{x=-276, y=91, z=-224}
[01:57:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=92, z=-224} gh{x=-276, y=91, z=-224}
[01:57:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=92, z=-224} gh{x=-276, y=91, z=-224}
[01:57:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=91, z=-224} gh{x=-285, y=90, z=-224}
[01:58:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-211} gh{x=-282, y=90, z=-212}
[01:58:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-211} gh{x=-282, y=90, z=-212}
[01:58:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-211} gh{x=-282, y=90, z=-212}
[01:58:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-211} gh{x=-282, y=90, z=-212}
[01:58:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=91, z=-219} gh{x=-297, y=92, z=-219}
[01:58:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=91, z=-219} gh{x=-297, y=92, z=-219}
[01:58:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=91, z=-219} gh{x=-297, y=92, z=-219}
[01:58:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=91, z=-219} gh{x=-297, y=92, z=-219}
[01:58:31] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=91, z=-219} gh{x=-297, y=92, z=-219}
[01:58:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=90, z=-205} gh{x=-300, y=89, z=-204}
[01:59:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-199} gh{x=-282, y=90, z=-198}
[01:59:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-199} gh{x=-282, y=90, z=-198}
[01:59:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-199} gh{x=-282, y=90, z=-198}
[01:59:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=90, z=-199} gh{x=-282, y=90, z=-198}
[02:00:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=90, z=-218} gh{x=-280, y=92, z=-216}
[02:00:48] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=91, z=-220} gh{x=-286, y=91, z=-220}
[02:00:48] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=91, z=-220} gh{x=-286, y=91, z=-220}
[02:00:48] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=91, z=-220} gh{x=-286, y=91, z=-220}
[02:00:48] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=91, z=-220} gh{x=-286, y=91, z=-220}
[02:00:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=88, z=-210} gh{x=-280, y=87, z=-214}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:57] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=89, z=-211} gh{x=-279, y=88, z=-211}
[02:00:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-277, y=88, z=-209} gh{x=-278, y=89, z=-209}
[02:01:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=89, z=-211} gh{x=-286, y=89, z=-212}
[02:01:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=89, z=-211} gh{x=-286, y=89, z=-212}
[02:01:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=89, z=-211} gh{x=-286, y=89, z=-212}
[02:01:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=89, z=-211} gh{x=-286, y=89, z=-212}
